,Unnamed: 0,soldPrice,bednumber,propertyType,duration_free_not_lease,isNew,latitude,longitude,nearest_hospital_distance
13080,13080,115000,2,Flat,0,0,51.137359770432795,-3.0100759999999998,0.00097040740831638
13081,13081,69950,1,Terraced,1,0,51.1306464622423,-3.01388881922786,0.0008968918939422867
13082,13082,210000,4,Terraced,1,0,51.146421000000004,-2.982225,0.002411954004366795
13083,13083,170000,3,Semi-Detached,1,0,51.136482879017294,-2.97579667137892,0.0031679826375803546
13084,13084,196500,2,Semi-Detached,1,0,51.12219659589021,-2.9830114525343,0.003630321463689755
13085,13085,180000,3,Terraced,1,0,51.126774167844886,-3.00097139837039,0.004941825223617219
13086,13086,182500,3,Semi-Detached,1,0,51.1350657481201,-2.9742803460779204,0.002584222909486782
13087,13087,131000,2,Terraced,1,0,51.119302673635396,-3.0008384585938,0.0014303015485296494
13088,13088,167000,2,Terraced,1,0,51.117799812286606,-3.00516364667928,0.00222113723547313
13089,13089,117500,2,Terraced,1,0,51.1259729551239,-3.00002522747556,0.005563325726810858
13090,13090,215000,3,Semi-Detached,1,0,51.13955954124889,-3.00640813845431,0.0013393810370543133
13091,13091,255000,2,Semi-Detached,1,0,51.1247919062979,-3.02836458564207,0.006459268937123208
13092,13092,190000,2,Semi-Detached,1,0,51.139368015941,-2.9748855149306,0.0034239586123259967
13093,13093,147500,2,Semi-Detached,1,0,51.11556324308479,-3.0100868934339102,0.0012899736619325255
13094,13094,120000,1,Terraced,1,0,51.1225353470326,-2.97800324787751,0.004014028129207631
13095,13095,142000,2,Terraced,1,0,51.1359546922206,-2.97551396698596,0.0033252250307377476
13096,13096,172000,3,Terraced,1,0,51.1236568469543,-2.98580027733576,0.005467532136636842
13097,13097,210000,4,Semi-Detached,1,0,51.116193670513496,-3.0016141975521804,0.0020642487472293273
13098,13098,265000,4,Semi-Detached,1,0,51.135362467117396,-3.03192969593407,0.0007535755609827203
13099,13099,134250,2,Terraced,1,0,51.126367451360395,-2.9917169249082405,0.005528887319031082
13100,13100,285000,4,Semi-Detached,1,0,51.128973956537706,-3.01076535249712,0.002924854372238807
13101,13101,157000,2,Terraced,1,0,51.1385597350034,-3.0086877037134703,0.0008653964008784424
13102,13102,343000,4,Detached,1,0,51.132345688126705,-3.02012874376087,0.0003008758624457291
13103,13103,155000,3,Terraced,1,0,51.118649769753,-3.00252458357108,0.002933848199912464
13104,13104,195000,4,Terraced,1,0,51.1327787242929,-3.01583637340321,0.0007255434193253027
13105,13105,190000,3,Semi-Detached,1,0,51.1374012345385,-3.0116354985725,0.0023808181132917248
13106,13106,245000,4,Semi-Detached,1,0,51.147665190361394,-2.98285,0.0010371201410004716
13107,13107,153000,3,Terraced,1,0,51.134375704627,-3.0037656262893395,0.003471696894711364
13108,13108,169000,3,Semi-Detached,1,0,51.130252000409,-2.9724640707703704,0.0014818276161854855
13109,13109,240000,4,Detached,1,0,51.1150748947915,-2.9967897056962096,0.0016198635244233754
13110,13110,133000,3,Terraced,0,0,51.130957949409506,-2.99437345233652,0.0007596381040352583
13111,13111,157000,3,Terraced,1,0,51.12550256147671,-2.98018081887426,0.006171453931620381
13112,13112,200000,2,Semi-Detached,1,0,51.1236526127288,-2.97881275575059,0.005049862586343554
13113,13113,105000,2,Terraced,1,0,51.1355015935297,-2.98771053812081,0.000175449725893191
13114,13114,165000,3,Semi-Detached,1,0,51.1285943127629,-2.9857196416539,0.0036398563093032973
13115,13115,110000,2,Terraced,1,0,51.12673301570379,-2.9910245370602406,0.0054948879591209835
13116,13116,159000,2,Terraced,1,0,51.1275043976821,-2.98806864305517,0.004019074294749432
13117,13117,175000,3,Terraced,1,0,51.129020215842296,-3.01476781751459,0.0025880691005434153
13118,13118,185000,3,Terraced,1,0,51.1301627905179,-3.0115916228012902,0.0026419277116340274
13119,13119,112000,1,Terraced,1,0,51.1381388830245,-2.9767035064202005,0.002110648320711032
13120,13120,233000,3,Semi-Detached,1,0,51.123516169822295,-3.0210487459529305,0.004922031101064459
13121,13121,240000,3,Semi-Detached,1,0,51.126570481364496,-3.02243080450694,0.0052240159004098554
13122,13122,185000,3,Terraced,1,0,51.1384035978344,-3.00279525413266,0.0032328415763534955
13123,13123,145000,2,Terraced,1,0,51.1364552750363,-3.00453968479506,0.002859844428141802
13124,13124,109000,2,Terraced,1,0,51.119302673635396,-3.0008384585938,0.0014303015485296494
13125,13125,130000,2,Terraced,1,0,51.1358979661302,-2.98656126394525,0.001383739080203358
13126,13126,179950,3,Semi-Detached,1,0,51.13177977245971,-3.0159287831411703,0.00019010636329964788
13127,13127,246500,4,Detached,1,0,51.1378447702824,-3.01025871233094,0.0009430286245246744
13128,13128,173250,3,Terraced,1,0,51.137359770432795,-3.0100759999999998,0.00097040740831638
13129,13129,164000,3,Semi-Detached,1,0,51.1398382701622,-3.0126607870697795,0.001630407835901182
13130,13130,190000,3,Semi-Detached,1,0,51.12589312139711,-3.03197582732747,0.005668978208630495
13131,13131,154750,2,Terraced,1,0,51.137243781809396,-3.00800152104332,0.0010588267021966814
13132,13132,80000,1,Flat,0,0,51.130281,-3.0053490000000003,0.002255840742878118
13133,13133,271500,4,Detached,1,0,51.136034835302105,-3.00950454715488,0.0005661630197430475
13134,13134,130000,2,Terraced,1,0,51.1372670222923,-2.97665651799494,0.002264298003020673
13135,13135,147500,3,Semi-Detached,1,0,51.1358864807377,-2.9804436136149297,0.0016814084187035051
13136,13136,104000,3,Terraced,1,0,51.1281849102836,-2.98200965173019,0.0036625052398457786
13137,13137,182000,3,Detached,1,0,51.1325947365739,-2.99329384122895,0.0006912244607418165
13138,13138,235000,3,Detached,1,0,51.1352144418161,-3.01390313366112,0.00023746617999834195
13139,13139,165000,3,Terraced,1,0,51.128128897048995,-2.9779642222005296,0.0034937638506973073
13140,13140,223000,3,Semi-Detached,1,0,51.1213911527945,-2.97933648982299,0.002838099150853633
13141,13141,157500,3,Terraced,1,0,51.120796847448,-2.98798265758154,0.002196224896708145
13142,13142,133500,5,Terraced,1,0,51.1309643776252,-2.9957312823854703,0.0007628277185877259
13143,13143,75000,1,Flat,0,0,51.1312999855124,-3.0079864068605096,0.0007831731497956681
13144,13144,134950,3,Terraced,1,0,51.116636147150295,-3.00349537492913,0.0037393379036966936
13145,13145,118000,2,Flat,0,0,51.1374012345385,-3.0116354985725,0.0023808181132917248
13146,13146,202500,3,Terraced,1,0,51.124249,-2.990357,0.006163293516844098
13147,13147,221000,3,Detached,1,0,51.1076368001365,-2.99768708379883,0.0015472364940560274
13148,13148,148000,3,Terraced,1,0,51.1264207035087,-2.9757703348296403,0.005934760209711044
13149,13149,298000,4,Detached,1,0,51.1415017463451,-2.9691696965349,0.00021214057135951565
13150,13150,144000,2,Terraced,1,0,51.1372987144777,-2.97824375804526,0.0008796234837417849
13151,13151,178000,4,Terraced,1,0,51.126107058466395,-2.97779290092186,0.0055065725770830475
13152,13152,300000,4,Detached,1,0,51.1125545004154,-3.01660744356552,0.00407768386077675
13153,13153,160000,3,Terraced,1,0,51.134189547782704,-3.00659150372043,0.0007202178318640492
13154,13154,145000,3,Terraced,0,0,51.1268224843118,-2.9889543717434504,0.004816820937856926
13155,13155,220000,3,Flat,0,0,51.12702141943539,-3.00673572946891,0.004525476038343396
13156,13156,132500,3,Terraced,1,0,51.1259729551239,-3.00002522747556,0.005563325726810858
13157,13157,285000,3,Terraced,1,0,51.1270593139915,-3.01896905484954,0.004500386188014189
13158,13158,250000,3,Detached,1,0,51.1209948777767,-3.0006464201544,0.002614562575969566
13159,13159,117500,2,Flat,0,0,51.1374012345385,-3.0116354985725,0.0023808181132917248
13160,13160,163000,2,Terraced,1,0,51.138180049301006,-2.9750034244223498,0.003313711778303504
13161,13161,265000,4,Semi-Detached,1,0,51.1248412345916,-2.9924844494027902,0.006360363770095188
13162,13162,160000,2,Terraced,1,0,51.1331235359985,-3.01444330782527,0.001125395500019445
13163,13163,175000,3,Terraced,1,0,51.113833659128,-3.01427829265016,0.0027762449553419936
13164,13164,110000,2,Flat,0,0,51.1397560352217,-3.0034249205451298,0.003904970720769714
13165,13165,129950,2,Flat,0,0,51.13215223882111,-3.00613273182594,0.0011062679523575318
13166,13166,155000,2,Flat,1,0,51.11394786533461,-3.0107516897466,0.003015126466307349
13167,13167,140000,2,Terraced,1,0,51.1372987144777,-2.97824375804526,0.0008796234837417849
13168,13168,235000,3,Terraced,1,0,51.1217365226519,-2.98638809184712,0.003473341219513823
13169,13169,156000,3,Semi-Detached,1,0,51.134100023332,-2.990982,0.0027726876227505246
13170,13170,205000,3,Semi-Detached,1,0,51.1331235359985,-3.01444330782527,0.001125395500019445
13171,13171,205000,4,Terraced,1,0,51.1264207035087,-2.9757703348296403,0.005934760209711044
13172,13172,209950,3,Semi-Detached,1,0,51.1147985235056,-3.0017697493223303,0.0028294290055638407
13173,13173,187000,3,Semi-Detached,1,0,51.1220185276402,-3.00186879667775,0.004105528639375959
13174,13174,321000,4,Semi-Detached,1,0,51.13059365455821,-3.0220194696916605,0.0015649209339316406
13175,13175,120000,2,Flat,0,0,51.1318730454877,-3.00827043069636,0.0010390309667781428
13176,13176,145000,2,Terraced,1,0,51.122586281088104,-2.9996234335271503,0.003983659524388444
13177,13177,153000,2,Semi-Detached,0,0,51.1318730454877,-3.00827043069636,0.0010390309667781428
13178,13178,152000,2,Semi-Detached,1,0,51.1361368579323,-3.01226534210932,0.001938034138269527
13179,13179,287000,4,Semi-Detached,1,0,51.1273750974644,-3.02502084965032,0.004240576837636645
13180,13180,184000,3,Terraced,1,0,51.1397560352217,-3.0034249205451298,0.003904970720769714
13181,13181,182500,3,Terraced,1,0,51.1331235359985,-3.01444330782527,0.001125395500019445
13182,13182,150000,2,Terraced,1,0,51.13732599204521,-2.9738991285165297,0.002296258209355562
13183,13183,145000,2,Terraced,1,0,51.13732599204521,-2.9738991285165297,0.002296258209355562
13184,13184,179500,3,Semi-Detached,1,0,51.130252000409,-2.9724640707703704,0.0014818276161854855
13185,13185,189950,3,Semi-Detached,1,0,51.1312676237846,-3.01484567153764,0.0007916789085000464
13186,13186,154900,2,Terraced,1,0,51.1283283605231,-2.98419916730797,0.0032614382388022737
13187,13187,170000,2,Semi-Detached,1,0,51.1282179803841,-2.98662622890943,0.0035335152250281195
13188,13188,182000,3,Semi-Detached,1,0,51.116024605006196,-3.00976835738196,0.0007297196204213241
13189,13189,125000,2,Semi-Detached,1,0,51.1262607791453,-2.9862558457270496,0.005505404018837325
13190,13190,295000,3,Detached,1,0,51.123082730633705,-2.98243012624626,0.00461177965793012
13191,13191,215000,3,Terraced,1,0,51.1469627150852,-2.9831529999999997,0.0015357294663408574
13192,13192,428000,4,Semi-Detached,1,0,51.1254021989849,-3.0140883402647503,0.006117122341679008
13193,13193,165000,2,Semi-Detached,1,0,51.1259997542133,-2.9744896573421604,0.006186220854317088
13194,13194,165000,3,Semi-Detached,1,0,51.11590099587301,-3.0032365688685,0.0037125948552803154
13195,13195,180000,2,Terraced,1,0,51.129456881496296,-3.009473,0.0020677717497082533
13196,13196,122000,2,Flat,0,0,51.1349817676572,-3.0116969525709,0.0023742181225526213
13197,13197,245000,2,Detached,1,0,51.1244585365341,-3.0315008748862304,0.005971544032219998
13198,13198,240000,4,Detached,1,0,51.1147985235056,-3.0017697493223303,0.0028294290055638407
13199,13199,266500,3,Semi-Detached,1,0,51.1270593139915,-3.01896905484954,0.004500386188014189
13200,13200,130000,2,Terraced,1,0,51.121018805918105,-2.9786999244174903,0.002418455325288008
13201,13201,149000,2,Terraced,1,0,51.1397560352217,-3.0034249205451298,0.003904970720769714
13202,13202,218000,4,Semi-Detached,1,0,51.1352144418161,-3.01390313366112,0.00023746617999834195
13203,13203,146000,2,Semi-Detached,1,0,51.1236412255895,-2.9887149469899,0.005106216006403314
13204,13204,162000,3,Terraced,1,0,51.1312676237846,-3.01484567153764,0.0007916789085000464
13205,13205,216000,3,Semi-Detached,1,0,51.114974434471904,-3.00850252848405,0.0018250259356364655
13206,13206,160000,2,Semi-Detached,1,0,51.13961952423579,-3.01299906025796,0.0014796391073294663
13207,13207,80000,2,Flat,0,0,51.126335851366214,-3.015895,0.005183635067327983
13208,13208,123500,2,Flat,0,0,51.1068615794743,-3.00138385000595,0.0018028066171211269
13209,13209,287000,4,Detached,1,0,51.110640000000004,-2.998237,0.003835159013252836
13210,13210,83950,1,Flat,0,0,51.1292295819441,-3.012400105274049,0.0028488222241453047
13211,13211,230000,3,Semi-Detached,1,0,51.1244296868426,-2.98585960152277,0.00616921858183207
13212,13212,175000,3,Semi-Detached,1,0,51.12550256147671,-2.98018081887426,0.006171453931620381
13213,13213,166000,3,Terraced,1,0,51.13177977245971,-3.0159287831411703,0.00019010636329964788
13214,13214,175000,3,Terraced,1,0,51.13018353593471,-3.0091911432644904,0.0013424270014197898
13215,13215,155000,2,Terraced,1,0,51.1233528752614,-2.97702027781626,0.005075283124171053
13216,13216,220500,4,Semi-Detached,1,0,51.13305335775829,-2.97621029651466,0.002783236660231923
13217,13217,119950,2,Terraced,1,0,51.1385597350034,-3.0086877037134703,0.0008653964008784424
13218,13218,154000,3,Terraced,1,0,51.1313848055552,-3.01066079017057,0.0013429927813675903
13219,13219,105000,1,Flat,0,0,51.1312999855124,-3.0079864068605096,0.0007831731497956681
13220,13220,173000,2,Semi-Detached,1,0,51.147042941251,-3.00619922623066,0.0017491509876718882
13221,13221,319950,5,Semi-Detached,1,0,51.12501372031429,-3.0235824678015697,0.006433630440898923
13222,13222,150000,3,Terraced,1,0,51.1312676237846,-3.01484567153764,0.0007916789085000464
13223,13223,173000,3,Terraced,1,0,51.1352144418161,-3.01390313366112,0.00023746617999834195
13224,13224,195000,3,Semi-Detached,1,0,51.1212669468514,-2.98342037058491,0.0026662400341488884
13225,13225,192500,3,Terraced,1,0,51.136929214797796,-2.98476799609173,0.001623781355386945
13226,13226,183000,2,Semi-Detached,1,0,51.1223564002221,-2.9885874886359503,0.0038186415760180547
13227,13227,150000,3,Terraced,1,0,51.126342813015,-2.97648319561229,0.005674457131703587
13228,13228,210000,3,Detached,1,0,51.1385597350034,-3.0086877037134703,0.0008653964008784424
13229,13229,140000,3,Terraced,1,0,51.117578328525,-3.00373010204157,0.0036374338588904477
13230,13230,139000,3,Semi-Detached,1,0,51.127501960726995,-2.978736950165,0.004017979625246938
13231,13231,385000,5,Detached,1,0,51.127588234169295,-3.0355290753745496,0.004613199648798108
13232,13232,395000,3,Detached,1,0,51.12424816188671,-3.0379978913144905,0.006292264073864325
13233,13233,240000,4,Detached,1,0,51.132249919133386,-2.97334926800663,0.0016647723737400182
13234,13234,170000,3,Flat,1,0,51.1252964357246,-3.00968477742848,0.006233299488869486
13235,13235,164000,3,Semi-Detached,1,0,51.11394786533461,-3.0107516897466,0.003015126466307349
13236,13236,184000,3,Semi-Detached,1,0,51.1147985235056,-3.0017697493223303,0.0028294290055638407
13237,13237,222500,3,Flat,0,0,51.12702141943539,-3.00673572946891,0.004525476038343396
13238,13238,174000,3,Semi-Detached,1,0,51.1183259446137,-3.0108901093058105,0.001589841715465184
13239,13239,435000,5,Detached,1,0,51.121832678128996,-3.0212688177853195,0.0032701200501690005
13240,13240,155000,3,Terraced,1,0,51.1362014808695,-2.98362335525497,0.000710304618901059
13241,13241,156500,3,Terraced,1,0,51.11725519210239,-3.01096674660894,0.001766650065684536
13242,13242,258000,4,Detached,1,0,51.11139124349461,-3.01491051160168,0.0044153470660417546
13243,13243,180000,3,Semi-Detached,1,0,51.1231753861767,-2.9788884011871803,0.004573345788568463
13244,13244,372500,4,Detached,1,0,51.131648,-3.019899,0.000327366232510945
13245,13245,158750,3,Terraced,1,0,51.1277590711668,-2.99620537457001,0.0037605697330442773
13246,13246,94000,2,Terraced,1,0,51.1254936892418,-2.99928609462155,0.006033343444608095
13247,13247,178000,3,Terraced,1,0,51.122586281088104,-2.9996234335271503,0.003983659524388444
13248,13248,125000,3,Terraced,1,0,51.1273723630871,-2.9930388776047905,0.004203108259132041
13249,13249,180000,3,Semi-Detached,1,0,51.110640000000004,-2.998237,0.003835159013252836
13250,13250,200000,3,Terraced,1,0,51.129505195141896,-3.0165938126111502,0.0020673790890039347
13251,13251,175000,3,Semi-Detached,1,0,51.123119505823794,-2.9780441653254104,0.004580832393689301
13252,13252,106000,1,Terraced,1,0,51.1299265896365,-2.97158547392025,0.0015965679048092574
13253,13253,176000,3,Terraced,0,0,51.1374012345385,-3.0116354985725,0.0023808181132917248
13254,13254,196000,3,Terraced,1,0,51.1397560352217,-3.0034249205451298,0.003904970720769714
13255,13255,143500,3,Terraced,1,0,51.1278729082896,-2.9763154039272406,0.004416761229175821
13256,13256,165000,3,Semi-Detached,1,0,51.139428931888396,-2.9794323195115093,0.0013392157757609873
13257,13257,240000,3,Detached,1,0,51.1148675961917,-3.00419995422718,0.0034962115456546186
13258,13258,416000,3,Semi-Detached,1,0,51.1357760126762,-3.02888021243111,0.002380299132432538
13259,13259,109000,2,Terraced,1,0,51.1254936892418,-2.99928609462155,0.006033343444608095
13260,13260,130000,1,Terraced,1,0,51.1246194336421,-2.980963,0.006391073508219447
13261,13261,185000,4,Semi-Detached,1,0,51.1148618635334,-3.0069571311868595,0.0017639431977110457
13262,13262,135000,3,Terraced,1,0,51.134588711622285,-3.00722906085277,7.505934057117386e-05
13263,13263,240000,4,Semi-Detached,1,0,51.128733349399006,-2.97557613971727,0.004266675721884729
13264,13264,166000,3,Terraced,1,0,51.1158413585657,-2.9986492036140096,0.0012118526573951537
13265,13265,240000,4,Semi-Detached,1,0,51.128733349399006,-2.97557613971727,0.004266675721884729
13266,13266,190000,3,Semi-Detached,1,0,51.1385597350034,-3.0086877037134703,0.0008653964008784424
13267,13267,197000,2,Detached,1,0,51.1232269242759,-2.9834620007350803,0.0046245979893018456
13268,13268,210000,4,Semi-Detached,1,0,51.113833659128,-3.01427829265016,0.0027762449553419936
13269,13269,115000,2,Flat,0,0,51.1397560352217,-3.0034249205451298,0.003904970720769714
13270,13270,215000,4,Terraced,1,0,51.1142620414726,-3.0136162151778705,0.002390266378000219
13271,13271,155000,3,Terraced,1,0,51.1263011786123,-2.980212,0.00540380122185564
13272,13272,185000,3,Semi-Detached,1,0,51.1346461603757,-2.9739141977458705,0.002222001813556371
13273,13273,187000,3,Terraced,1,0,51.1397560352217,-3.0034249205451298,0.003904970720769714
13274,13274,290000,3,Semi-Detached,1,0,51.133609,-2.974493,0.002939591374010148
13275,13275,156000,2,Terraced,1,0,51.1484950009839,-2.980467,0.0016598498470739827
13276,13276,129950,2,Terraced,1,0,51.1279312895926,-3.01071400489795,0.0038476653105134037
13277,13277,297500,4,Detached,1,0,51.1329664139202,-3.02009954865014,0.0009185493636636292
13278,13278,145000,3,Flat,0,0,51.13215223882111,-3.00613273182594,0.0011062679523575318
13279,13279,154000,2,Terraced,1,0,51.1484147979702,-2.982596,0.0009295747687061004
13280,13280,81500,1,Terraced,1,0,51.129253197108,-3.002795,0.00392430881125841
13281,13281,176000,3,Terraced,1,0,51.1259997542133,-2.9744896573421604,0.006186220854317088
